%time,field.header.seq,field.header.stamp,field.header.frame_id,field.unique_id,field.steer_angle,field.kph,field.wheel_speed,field.engine_rpm,field.gear_location,field.drivingMode,field.brake_pedal,field.accel_pedal,field.left_signal,field.right_signal,field.is_aeb,field.is_estop,field.is_emergency,field.cmd_vel
1744960601123125645,508945,0,,1,0.0,19.0,80.0,1118.8,4,1,1,0,0,0,0,0,0,-1
1744960601142817592,508946,0,,1,0.0,19.0,80.0,1133.2,4,1,1,0,0,0,0,0,0,-1
1744960601163024156,508947,0,,1,0.0,19.0,80.0,1136.4,4,1,1,0,0,0,0,0,0,-1
1744960601182857434,508948,0,,1,-1.0,19.0,80.0,1116.8,4,1,1,0,0,0,0,0,0,-1
1744960601203170074,508949,0,,1,-1.0,19.0,80.0,1082.0,4,1,1,0,0,0,0,0,0,-1
1744960601222950681,508950,0,,1,-2.0,19.0,80.0,1112.8,4,1,1,0,0,0,0,0,0,20
1744960601243184862,508951,0,,1,-2.0,19.0,80.0,1089.2,4,1,1,0,0,0,0,0,0,20
1744960601262840200,508952,0,,1,-3.0,19.0,80.0,1095.6,4,1,1,0,0,0,0,0,0,20
1744960601282795383,508953,0,,1,-3.0,19.0,80.0,1098.4,4,1,1,0,0,0,0,0,0,20
1744960601302984295,508954,0,,1,-4.0,19.0,80.0,1125.2,4,1,1,0,0,0,0,0,0,20
1744960601322880701,508955,0,,1,-4.0,19.0,80.0,1102.4,4,1,1,0,0,0,0,0,0,20
1744960601342967607,508956,0,,1,-4.0,19.0,80.0,1073.2,4,1,1,0,0,0,0,0,0,20
1744960601362909720,508957,0,,1,-4.0,19.0,80.0,1054.4,4,1,1,0,0,0,0,0,0,20
1744960601382877159,508958,0,,1,-4.0,19.0,80.0,1030.4,4,1,1,0,0,0,0,0,0,20
1744960601402860568,508959,0,,1,-4.0,19.0,80.0,1034.4,4,1,1,0,0,0,0,0,0,20
1744960601422851426,508960,0,,1,-4.0,19.0,80.0,1028.0,4,1,1,0,0,0,0,0,0,20
1744960601442821454,508961,0,,1,-4.0,19.0,80.0,1018.4,4,1,1,0,0,0,0,0,0,20
1744960601462821081,508962,0,,1,-4.0,19.0,80.0,1085.6,4,1,1,0,0,0,0,0,0,20
